.id	OTU	log2FoldChange	p	padj	Rank1	Rank2	Rank3	Rank4	Rank5	Rank6	Rank7	Rank8	density_min	density_max	sparsity_threshold	sparsity_apply	l2fc_threshold
(substrate=='12C-Con' & day=='14') | (substrate=='13C-Glu' & day == '14')	OTU.126	-0.314636300061832	0.894235242486699	1	Bacteria	__Acidobacteria	__DA023	__uncultured_Acidobacteria_bacterium	NA	NA	NA	NA	1.7	1.73	0.15	all	0.25
(substrate=='12C-Con' & day=='14') | (substrate=='13C-Glu' & day == '14')	OTU.10435	-1.59561358664611	0.999980335050693	1	Bacteria	__Acidobacteria	__DA023	NA	NA	NA	NA	NA	1.7	1.73	0.15	all	0.25
(substrate=='12C-Con' & day=='14') | (substrate=='13C-Glu' & day == '14')	OTU.10481	-0.688236602339518	0.982033036054236	1	Bacteria	__Acidobacteria	__DA023	NA	NA	NA	NA	NA	1.7	1.73	0.15	all	0.25
(substrate=='12C-Con' & day=='14') | (substrate=='13C-Glu' & day == '14')	OTU.60	0.104177298865766	0.670595803569257	0.962126271374387	Bacteria	__Acidobacteria	__DA023	__uncultured_bacterium	NA	NA	NA	NA	1.7	1.73	0.15	all	0.25
(substrate=='12C-Con' & day=='14') | (substrate=='13C-Glu' & day == '14')	OTU.8191	-0.741637797259598	0.65780867341977	0.96012553050521	Bacteria	__Acidobacteria	__DA023	NA	NA	NA	NA	NA	1.7	1.73	0.15	all	0.25
(substrate=='12C-Con' & day=='14') | (substrate=='13C-Glu' & day == '14')	OTU.690	0.247277098258641	0.50149929019828	0.950225176033209	Bacteria	__Acidobacteria	__DA023	NA	NA	NA	NA	NA	1.7	1.73	0.15	all	0.25
(substrate=='12C-Con' & day=='14') | (substrate=='13C-Glu' & day == '14')	OTU.1140	-0.317512315694338	0.833285153566659	1	Bacteria	__Acidobacteria	__DA023	NA	NA	NA	NA	NA	1.7	1.73	0.15	all	0.25
(substrate=='12C-Con' & day=='14') | (substrate=='13C-Glu' & day == '14')	OTU.4767	-0.861169389771422	0.942289512438446	1	Bacteria	__Acidobacteria	__DA023	__uncultured_bacterium	NA	NA	NA	NA	1.7	1.73	0.15	all	0.25
(substrate=='12C-Con' & day=='14') | (substrate=='13C-Glu' & day == '14')	OTU.9460	0.380024058200412	0.469021637133451	0.950225176033209	Bacteria	__Acidobacteria	__DA023	NA	NA	NA	NA	NA	1.7	1.73	0.15	all	0.25
(substrate=='12C-Con' & day=='14') | (substrate=='13C-Glu' & day == '14')	OTU.4745	0.744768616326419	0.14692680331113	0.803142986031675	Bacteria	__Acidobacteria	__DA023	NA	NA	NA	NA	NA	1.7	1.73	0.15	all	0.25
(substrate=='12C-Con' & day=='14') | (substrate=='13C-Glu' & day == '14')	OTU.6610	-0.438952968350758	0.982041425873916	1	Bacteria	__Acidobacteria	__DA023	__uncultured_Acidobacteria_bacterium	NA	NA	NA	NA	1.7	1.73	0.15	all	0.25
(substrate=='12C-Con' & day=='14') | (substrate=='13C-Glu' & day == '14')	OTU.9562	-0.109382887276907	0.660750253126507	0.96012553050521	Bacteria	__Acidobacteria	__DA023	__uncultured_bacterium	NA	NA	NA	NA	1.7	1.73	0.15	all	0.25
(substrate=='12C-Con' & day=='14') | (substrate=='13C-Glu' & day == '14')	OTU.5607	0.157536012932446	0.564665183136862	0.950225176033209	Bacteria	__Acidobacteria	__DA023	__uncultured_bacterium	NA	NA	NA	NA	1.7	1.73	0.15	all	0.25
(substrate=='12C-Con' & day=='14') | (substrate=='13C-Glu' & day == '14')	OTU.1701	-0.392477723703467	0.583140328522074	0.950225176033209	Bacteria	__Acidobacteria	__DA023	__uncultured_Acidobacteria_bacterium	NA	NA	NA	NA	1.7	1.73	0.15	all	0.25
(substrate=='12C-Con' & day=='14') | (substrate=='13C-Glu' & day == '14')	OTU.679	-0.583549731739636	0.873149854502764	1	Bacteria	__Acidobacteria	__DA023	__uncultured_Acidobacteria_bacterium	NA	NA	NA	NA	1.7	1.73	0.15	all	0.25
(substrate=='12C-Con' & day=='14') | (substrate=='13C-Glu' & day == '14')	OTU.9459	-1.45933645778285	0.990918018192364	1	Bacteria	__Acidobacteria	__DA023	NA	NA	NA	NA	NA	1.7	1.73	0.15	all	0.25
(substrate=='12C-Con' & day=='14') | (substrate=='13C-Glu' & day == '14')	OTU.3567	-0.343971276361033	0.639655802642592	0.954338233685945	Bacteria	__Acidobacteria	__DA023	__uncultured_Acidobacteria_bacterium	NA	NA	NA	NA	1.7	1.73	0.15	all	0.25
(substrate=='12C-Con' & day=='14') | (substrate=='13C-Glu' & day == '14')	OTU.2996	-1.69518912430387	0.962181927327308	1	Bacteria	__Acidobacteria	__DA023	NA	NA	NA	NA	NA	1.7	1.73	0.15	all	0.25
(substrate=='12C-Con' & day=='14') | (substrate=='13C-Glu' & day == '14')	OTU.3325	-0.599720573823186	0.963727909562582	1	Bacteria	__Acidobacteria	__DA023	__uncultured_Acidobacteria_bacterium	NA	NA	NA	NA	1.7	1.73	0.15	all	0.25
(substrate=='12C-Con' & day=='14') | (substrate=='13C-Glu' & day == '14')	OTU.566	-1.06590971469025	0.980817624316954	1	Bacteria	__Acidobacteria	__DA023	__uncultured_Acidobacteria_bacterium	NA	NA	NA	NA	1.7	1.73	0.15	all	0.25
(substrate=='12C-Con' & day=='14') | (substrate=='13C-Glu' & day == '14')	OTU.8246	-0.753146416796544	0.628462753746112	0.95428011609543	Bacteria	__Acidobacteria	__DA023	__uncultured_bacterium	NA	NA	NA	NA	1.7	1.73	0.15	all	0.25
(substrate=='12C-Con' & day=='14') | (substrate=='13C-Glu' & day == '14')	OTU.7455	0.552695335352841	0.439582069264175	0.950225176033209	Bacteria	__Acidobacteria	__DA023	__uncultured_Acidobacteria_bacterium	NA	NA	NA	NA	1.7	1.73	0.15	all	0.25
(substrate=='12C-Con' & day=='14') | (substrate=='13C-Glu' & day == '14')	OTU.13795	-0.845869898887204	0.924479565914243	1	Bacteria	__Acidobacteria	__DA023	__uncultured_Acidobacteria_bacterium	NA	NA	NA	NA	1.7	1.73	0.15	all	0.25
(substrate=='12C-Con' & day=='14') | (substrate=='13C-Glu' & day == '14')	OTU.3524	-0.0659695144708897	0.692720763052582	0.970530260233481	Bacteria	__Acidobacteria	__DA023	NA	NA	NA	NA	NA	1.7	1.73	0.15	all	0.25
(substrate=='12C-Con' & day=='14') | (substrate=='13C-Glu' & day == '14')	OTU.8290	-0.912619216085916	0.998900681966444	1	Bacteria	__Acidobacteria	__DA023	__uncultured_Acidobacteria_bacterium	NA	NA	NA	NA	1.7	1.73	0.15	all	0.25
(substrate=='12C-Con' & day=='14') | (substrate=='13C-Glu' & day == '14')	OTU.3880	-0.0473086457782387	0.747638406459667	0.987307152939052	Bacteria	__Acidobacteria	__DA023	__uncultured_bacterium	NA	NA	NA	NA	1.7	1.73	0.15	all	0.25
(substrate=='12C-Con' & day=='14') | (substrate=='13C-Glu' & day == '14')	OTU.7581	0.722172164068219	0.417428272320231	0.950225176033209	Bacteria	__Acidobacteria	__DA023	__uncultured_Acidobacteria_bacterium	NA	NA	NA	NA	1.7	1.73	0.15	all	0.25
(substrate=='12C-Con' & day=='14') | (substrate=='13C-Glu' & day == '14')	OTU.5492	-0.324165826923781	0.938778783998816	1	Bacteria	__Acidobacteria	__DA023	__uncultured_bacterium	NA	NA	NA	NA	1.7	1.73	0.15	all	0.25
(substrate=='12C-Con' & day=='14') | (substrate=='13C-Glu' & day == '14')	OTU.6222	-0.214230845255334	0.879671174828843	1	Bacteria	__Acidobacteria	__DA023	__uncultured_bacterium	NA	NA	NA	NA	1.7	1.73	0.15	all	0.25
(substrate=='12C-Con' & day=='14') | (substrate=='13C-Glu' & day == '14')	OTU.286	-0.0758789862982342	0.776830525072048	0.993560573329627	Bacteria	__Acidobacteria	__DA023	__uncultured_bacterium	NA	NA	NA	NA	1.7	1.73	0.15	all	0.25
(substrate=='12C-Con' & day=='14') | (substrate=='13C-Glu' & day == '14')	OTU.7489	2.56660297028498	0.0497120096394481	0.430387440424137	Bacteria	__Acidobacteria	__DA023	__uncultured_bacterium	NA	NA	NA	NA	1.7	1.73	0.15	all	0.25
(substrate=='12C-Con' & day=='14') | (substrate=='13C-Glu' & day == '14')	OTU.3439	-0.336885187633865	0.957559398898215	1	Bacteria	__Acidobacteria	__DA023	NA	NA	NA	NA	NA	1.7	1.73	0.15	all	0.25
(substrate=='12C-Con' & day=='14') | (substrate=='13C-Glu' & day == '14')	OTU.8515	0.764359250148583	0.182758974313399	0.884105567834662	Bacteria	__Acidobacteria	__DA023	__uncultured_bacterium	NA	NA	NA	NA	1.7	1.73	0.15	all	0.25
(substrate=='12C-Con' & day=='14') | (substrate=='13C-Glu' & day == '14')	OTU.534	-0.582965098519953	0.982430648523701	1	Bacteria	__Acidobacteria	__DA023	__uncultured_bacterium	NA	NA	NA	NA	1.7	1.73	0.15	all	0.25
(substrate=='12C-Con' & day=='14') | (substrate=='13C-Glu' & day == '14')	OTU.100	0.0499404863512686	0.802259102408091	1	Bacteria	__Acidobacteria	__DA023	__uncultured_Acidobacteria_bacterium	NA	NA	NA	NA	1.7	1.73	0.15	all	0.25
(substrate=='12C-Con' & day=='14') | (substrate=='13C-Glu' & day == '14')	OTU.151	0.143139258955675	0.610407829996354	0.95428011609543	Bacteria	__Acidobacteria	__DA023	__uncultured_Acidobacteria_bacterium	NA	NA	NA	NA	1.7	1.73	0.15	all	0.25
(substrate=='12C-Con' & day=='14') | (substrate=='13C-Glu' & day == '14')	OTU.12213	-0.270912403345445	0.63873117228003	0.95428011609543	Bacteria	__Acidobacteria	__DA023	__uncultured_bacterium	NA	NA	NA	NA	1.7	1.73	0.15	all	0.25
(substrate=='12C-Con' & day=='14') | (substrate=='13C-Glu' & day == '14')	OTU.8436	-0.374437007954268	0.651462047716434	0.957909141117092	Bacteria	__Acidobacteria	__DA023	NA	NA	NA	NA	NA	1.7	1.73	0.15	all	0.25
(substrate=='12C-Con' & day=='14') | (substrate=='13C-Glu' & day == '14')	OTU.1930	0.884924940980703	0.387467528443025	0.950225176033209	Bacteria	__Acidobacteria	__DA023	__uncultured_bacterium	NA	NA	NA	NA	1.7	1.73	0.15	all	0.25
(substrate=='12C-Con' & day=='14') | (substrate=='13C-Glu' & day == '14')	OTU.2929	0.583312945929883	0.387713918591383	0.950225176033209	Bacteria	__Acidobacteria	__DA023	NA	NA	NA	NA	NA	1.7	1.73	0.15	all	0.25
(substrate=='12C-Con' & day=='14') | (substrate=='13C-Glu' & day == '14')	OTU.7099	1.04826094318331	0.200620161122261	0.914303129134676	Bacteria	__Acidobacteria	__DA023	__uncultured_bacterium	NA	NA	NA	NA	1.7	1.73	0.15	all	0.25
(substrate=='12C-Con' & day=='14') | (substrate=='13C-Glu' & day == '14')	OTU.1425	1.52515842642047	0.223189847913161	0.946179615036087	Bacteria	__Acidobacteria	__DA023	NA	NA	NA	NA	NA	1.7	1.73	0.15	all	0.25
(substrate=='12C-Con' & day=='14') | (substrate=='13C-Glu' & day == '14')	OTU.1403	0.751211757582578	0.324024318617252	0.950225176033209	Bacteria	__Acidobacteria	__DA023	__uncultured_bacterium	NA	NA	NA	NA	1.7	1.73	0.15	all	0.25
(substrate=='12C-Con' & day=='14') | (substrate=='13C-Glu' & day == '14')	OTU.2449	-0.443928416572081	0.914426312069394	1	Bacteria	__Acidobacteria	__DA023	NA	NA	NA	NA	NA	1.7	1.73	0.15	all	0.25
(substrate=='12C-Con' & day=='14') | (substrate=='13C-Glu' & day == '14')	OTU.312	0.586396728776899	0.213545068577483	0.931929984578555	Bacteria	__Acidobacteria	__DA023	__uncultured_Acidobacteria_bacterium	NA	NA	NA	NA	1.7	1.73	0.15	all	0.25
(substrate=='12C-Con' & day=='14') | (substrate=='13C-Glu' & day == '14')	OTU.577	-0.11907039993879	0.812908528644706	1	Bacteria	__Acidobacteria	__DA023	__uncultured_bacterium	NA	NA	NA	NA	1.7	1.73	0.15	all	0.25
(substrate=='12C-Con' & day=='14') | (substrate=='13C-Glu' & day == '14')	OTU.47	0.85884819457774	0.0858969706597728	0.594959266499694	Bacteria	__Acidobacteria	__DA023	__uncultured_bacterium	NA	NA	NA	NA	1.7	1.73	0.15	all	0.25
(substrate=='12C-Con' & day=='14') | (substrate=='13C-Glu' & day == '14')	OTU.3346	-0.583564361068387	0.866408132859546	1	Bacteria	__Acidobacteria	__DA023	NA	NA	NA	NA	NA	1.7	1.73	0.15	all	0.25
(substrate=='12C-Con' & day=='14') | (substrate=='13C-Glu' & day == '14')	OTU.10165	-0.606206798149898	0.980490079932557	1	Bacteria	__Acidobacteria	__DA023	__uncultured_Acidobacteria_bacterium	NA	NA	NA	NA	1.7	1.73	0.15	all	0.25
(substrate=='12C-Con' & day=='14') | (substrate=='13C-Glu' & day == '14')	OTU.9584	-0.577647848387234	0.828289762043495	1	Bacteria	__Acidobacteria	__DA023	__uncultured_bacterium	NA	NA	NA	NA	1.7	1.73	0.15	all	0.25
(substrate=='12C-Con' & day=='14') | (substrate=='13C-Glu' & day == '14')	OTU.9333	-0.609097958381075	0.969517203107575	1	Bacteria	__Acidobacteria	__DA023	__uncultured_bacterium	NA	NA	NA	NA	1.7	1.73	0.15	all	0.25
(substrate=='12C-Con' & day=='14') | (substrate=='13C-Glu' & day == '14')	OTU.4297	1.14067398880291	0.0878417497755068	0.601229322778307	Bacteria	__Acidobacteria	__DA023	__uncultured_bacterium	NA	NA	NA	NA	1.7	1.73	0.15	all	0.25
(substrate=='12C-Con' & day=='14') | (substrate=='13C-Glu' & day == '14')	OTU.8128	-0.875059464461528	0.993172036869183	1	Bacteria	__Acidobacteria	__DA023	__uncultured_bacterium	NA	NA	NA	NA	1.7	1.73	0.15	all	0.25
(substrate=='12C-Con' & day=='14') | (substrate=='13C-Glu' & day == '14')	OTU.1043	0.813059005055007	0.118255590750346	0.720423183272016	Bacteria	__Acidobacteria	__DA023	__uncultured_bacterium	NA	NA	NA	NA	1.7	1.73	0.15	all	0.25
(substrate=='12C-Con' & day=='14') | (substrate=='13C-Glu' & day == '14')	OTU.9953	-0.6747183497799	0.936901847757097	1	Bacteria	__Acidobacteria	__DA023	__uncultured_bacterium	NA	NA	NA	NA	1.7	1.73	0.15	all	0.25
(substrate=='12C-Con' & day=='14') | (substrate=='13C-Glu' & day == '14')	OTU.6714	-0.0900759745307969	0.720975546232165	0.974759038602539	Bacteria	__Acidobacteria	__DA023	NA	NA	NA	NA	NA	1.7	1.73	0.15	all	0.25
(substrate=='12C-Con' & day=='14') | (substrate=='13C-Glu' & day == '14')	OTU.9032	0.411054974384412	0.478988754969004	0.950225176033209	Bacteria	__Acidobacteria	__DA023	NA	NA	NA	NA	NA	1.7	1.73	0.15	all	0.25
(substrate=='12C-Con' & day=='14') | (substrate=='13C-Glu' & day == '14')	OTU.167	0.329801060218046	0.429899992121942	0.950225176033209	Bacteria	__Acidobacteria	__DA023	__uncultured_bacterium	NA	NA	NA	NA	1.7	1.73	0.15	all	0.25
(substrate=='12C-Con' & day=='14') | (substrate=='13C-Glu' & day == '14')	OTU.1355	-0.406580920108817	0.907417578418973	1	Bacteria	__Acidobacteria	__DA023	__uncultured_bacterium	NA	NA	NA	NA	1.7	1.73	0.15	all	0.25
(substrate=='12C-Con' & day=='14') | (substrate=='13C-Glu' & day == '14')	OTU.7373	0.0878136781292474	0.615228722352541	0.95428011609543	Bacteria	__Acidobacteria	__DA023	__uncultured_bacterium	NA	NA	NA	NA	1.7	1.73	0.15	all	0.25
(substrate=='12C-Con' & day=='14') | (substrate=='13C-Glu' & day == '14')	OTU.3183	-0.0318090306103899	0.536683930120764	0.950225176033209	Bacteria	__Cyanobacteria	__SubsectionIII	__FamilyI	__Leptolyngbya	NA	NA	NA	1.7	1.73	0.15	all	0.25
(substrate=='12C-Con' & day=='14') | (substrate=='13C-Glu' & day == '14')	OTU.2014	0.210285303180917	0.50518157263622	0.950225176033209	Bacteria	__Cyanobacteria	__SubsectionIII	__FamilyI	__uncultured	NA	NA	NA	1.7	1.73	0.15	all	0.25
(substrate=='12C-Con' & day=='14') | (substrate=='13C-Glu' & day == '14')	OTU.2850	-0.0318090306103899	0.536683930120764	0.950225176033209	Bacteria	__Cyanobacteria	__SubsectionIV	__FamilyI	NA	NA	NA	NA	1.7	1.73	0.15	all	0.25
(substrate=='12C-Con' & day=='14') | (substrate=='13C-Glu' & day == '14')	OTU.950	0.208301326116027	0.514195355246313	0.950225176033209	Bacteria	__Cyanobacteria	__SM1D11	__uncultured_bacterium	NA	NA	NA	NA	1.7	1.73	0.15	all	0.25
(substrate=='12C-Con' & day=='14') | (substrate=='13C-Glu' & day == '14')	OTU.7705	0.695624407186209	0.442049842532762	0.950225176033209	Bacteria	__Cyanobacteria	__ML635J-21	NA	NA	NA	NA	NA	1.7	1.73	0.15	all	0.25
(substrate=='12C-Con' & day=='14') | (substrate=='13C-Glu' & day == '14')	OTU.1149	2.0546008287497	0.163382465605321	0.842175471362307	Bacteria	__Firmicutes	__Bacilli	__Bacillales	__Alicyclobacillaceae	__Tumebacillus	__uncultured_bacterium	NA	1.7	1.73	0.15	all	0.25
(substrate=='12C-Con' & day=='14') | (substrate=='13C-Glu' & day == '14')	OTU.2683	0.570954613317912	0.458200678653584	0.950225176033209	Bacteria	__Firmicutes	__Bacilli	__Bacillales	__Bacillaceae	__Geobacillus	NA	NA	1.7	1.73	0.15	all	0.25
(substrate=='12C-Con' & day=='14') | (substrate=='13C-Glu' & day == '14')	OTU.7398	4.04919808677333	1.61353189256702e-06	0.000113494349615677	Bacteria	__Firmicutes	__Bacilli	__Bacillales	__Bacillaceae	__Bacillus	NA	NA	1.7	1.73	0.15	all	0.25
(substrate=='12C-Con' & day=='14') | (substrate=='13C-Glu' & day == '14')	OTU.11769	5.91696839022096	3.6651453955949e-11	7.23511524140096e-09	Bacteria	__Firmicutes	__Bacilli	__Bacillales	__Planococcaceae	__Sporosarcina	__uncultured_bacterium	NA	1.7	1.73	0.15	all	0.25
(substrate=='12C-Con' & day=='14') | (substrate=='13C-Glu' & day == '14')	OTU.13714	0.757876728761399	0.434016999743233	0.950225176033209	Bacteria	__Firmicutes	__Bacilli	__Bacillales	__Bacillaceae	NA	NA	NA	1.7	1.73	0.15	all	0.25
(substrate=='12C-Con' & day=='14') | (substrate=='13C-Glu' & day == '14')	OTU.672	4.54685195688396	0.00786076166074636	0.125239230388785	Bacteria	__Firmicutes	__Bacilli	__Bacillales	__Bacillaceae	__Bacillus	NA	NA	1.7	1.73	0.15	all	0.25
(substrate=='12C-Con' & day=='14') | (substrate=='13C-Glu' & day == '14')	OTU.408	2.33586475259921	0.0628996612815707	0.49506685172035	Bacteria	__Firmicutes	__Bacilli	__Bacillales	__Bacillaceae	__Bacillus	NA	NA	1.7	1.73	0.15	all	0.25
(substrate=='12C-Con' & day=='14') | (substrate=='13C-Glu' & day == '14')	OTU.6244	2.74171533944997	0.0151941175861141	0.196368326437646	Bacteria	__Firmicutes	__Bacilli	__Bacillales	__Bacillaceae	__Bacillus	NA	NA	1.7	1.73	0.15	all	0.25
(substrate=='12C-Con' & day=='14') | (substrate=='13C-Glu' & day == '14')	OTU.1275	2.6117378278664	2.07621487383813e-11	4.23513230681749e-09	Bacteria	__Firmicutes	__Bacilli	__Bacillales	__Bacillaceae	__Bacillus	__Bacillus_thuringiensis	NA	1.7	1.73	0.15	all	0.25
(substrate=='12C-Con' & day=='14') | (substrate=='13C-Glu' & day == '14')	OTU.7529	3.86799396435882	4.81579249564563e-06	0.000288923942912779	Bacteria	__Firmicutes	__Bacilli	__Bacillales	NA	NA	NA	NA	1.7	1.73	0.15	all	0.25
(substrate=='12C-Con' & day=='14') | (substrate=='13C-Glu' & day == '14')	OTU.403	3.18882939224102	0.000254136807752532	0.00852159010981708	Bacteria	__Firmicutes	__Bacilli	__Bacillales	__Planococcaceae	__uncultured	__uncultured_bacterium	NA	1.7	1.73	0.15	all	0.25
(substrate=='12C-Con' & day=='14') | (substrate=='13C-Glu' & day == '14')	OTU.12626	6.55672840461434	1.98680678564453e-13	5.28620179337031e-11	Bacteria	__Firmicutes	__Bacilli	__Bacillales	__Bacillaceae	__Bacillus	NA	NA	1.7	1.73	0.15	all	0.25
(substrate=='12C-Con' & day=='14') | (substrate=='13C-Glu' & day == '14')	OTU.13615	4.40918221093541	7.44368180047587e-09	9.58981279537097e-07	Bacteria	__Firmicutes	__Bacilli	__Bacillales	__Bacillaceae	__Bacillus	NA	NA	1.7	1.73	0.15	all	0.25
(substrate=='12C-Con' & day=='14') | (substrate=='13C-Glu' & day == '14')	OTU.2	4.01538697192287	3.94052629446442e-16	1.33966948105417e-13	Bacteria	__Firmicutes	__Bacilli	__Bacillales	__Bacillaceae	__Bacillus	NA	NA	1.7	1.73	0.15	all	0.25
(substrate=='12C-Con' & day=='14') | (substrate=='13C-Glu' & day == '14')	OTU.12822	1.87674473045649	0.00260273472723616	0.0540829716920939	Bacteria	__Firmicutes	__Bacilli	__Bacillales	__Planococcaceae	NA	NA	NA	1.7	1.73	0.15	all	0.25
(substrate=='12C-Con' & day=='14') | (substrate=='13C-Glu' & day == '14')	OTU.11317	2.02171704435466	0.000309789241869778	0.0100838046043729	Bacteria	__Firmicutes	__Bacilli	__Bacillales	__Bacillaceae	__Bacillus	NA	NA	1.7	1.73	0.15	all	0.25
(substrate=='12C-Con' & day=='14') | (substrate=='13C-Glu' & day == '14')	OTU.8567	3.61537889446073	2.46170617842018e-10	4.30411741681209e-08	Bacteria	__Firmicutes	__Bacilli	__Bacillales	__Bacillaceae	__Bacillus	__uncultured_bacterium	NA	1.7	1.73	0.15	all	0.25
(substrate=='12C-Con' & day=='14') | (substrate=='13C-Glu' & day == '14')	OTU.12152	3.76318376521456	9.14097276120482e-05	0.00360891502014148	Bacteria	__Firmicutes	__Bacilli	__Bacillales	__Bacillaceae	__Bacillus	NA	NA	1.7	1.73	0.15	all	0.25
(substrate=='12C-Con' & day=='14') | (substrate=='13C-Glu' & day == '14')	OTU.9408	2.79048447358869	0.0104386106753446	0.15119498260381	Bacteria	__Firmicutes	__Bacilli	__Bacillales	__Bacillaceae	__Bacillus	NA	NA	1.7	1.73	0.15	all	0.25
(substrate=='12C-Con' & day=='14') | (substrate=='13C-Glu' & day == '14')	OTU.10705	4.47966297256621	1.04822214540308e-19	6.75220570399382e-17	Bacteria	__Firmicutes	__Bacilli	__Bacillales	__Bacillaceae	__Bacillus	NA	NA	1.7	1.73	0.15	all	0.25
(substrate=='12C-Con' & day=='14') | (substrate=='13C-Glu' & day == '14')	OTU.4	2.83164978728211	1.16461578884732e-09	1.73826007801248e-07	Bacteria	__Firmicutes	__Bacilli	__Bacillales	__Bacillaceae	__Bacillus	__Bacillus_megaterium	NA	1.7	1.73	0.15	all	0.25
(substrate=='12C-Con' & day=='14') | (substrate=='13C-Glu' & day == '14')	OTU.6161	1.61934238061575	0.136975045715592	0.778528992106115	Bacteria	__Firmicutes	__Bacilli	__Bacillales	__Bacillaceae	__Bacillus	NA	NA	1.7	1.73	0.15	all	0.25
(substrate=='12C-Con' & day=='14') | (substrate=='13C-Glu' & day == '14')	OTU.12810	5.99864481254535	3.14058770270206e-16	1.13051920274619e-13	Bacteria	__Firmicutes	__Bacilli	__Bacillales	__Planococcaceae	__Paenisporosarcina	__Sporosarcina	NA	1.7	1.73	0.15	all	0.25
(substrate=='12C-Con' & day=='14') | (substrate=='13C-Glu' & day == '14')	OTU.2339	3.67443544399414	0.000625436205010158	0.0175566828282553	Bacteria	__Firmicutes	__Bacilli	__Bacillales	__Bacillaceae	__Bacillus	__uncultured_bacterium	NA	1.7	1.73	0.15	all	0.25
(substrate=='12C-Con' & day=='14') | (substrate=='13C-Glu' & day == '14')	OTU.5770	5.43985671765515	5.10469427489681e-10	8.44275043654893e-08	Bacteria	__Firmicutes	__Bacilli	__Bacillales	__Bacillaceae	__Bacillus	NA	NA	1.7	1.73	0.15	all	0.25
(substrate=='12C-Con' & day=='14') | (substrate=='13C-Glu' & day == '14')	OTU.5	5.13965373681529	3.83890695830449e-32	4.69843822626886e-29	Bacteria	__Firmicutes	__Bacilli	__Bacillales	__Planococcaceae	__Sporosarcina	NA	NA	1.7	1.73	0.15	all	0.25
(substrate=='12C-Con' & day=='14') | (substrate=='13C-Glu' & day == '14')	OTU.10452	3.95188920246584	0.0115148526810495	0.161720443251996	Bacteria	__Firmicutes	__Bacilli	__Bacillales	__Bacillaceae	__Bacillus	__uncultured_bacterium	NA	1.7	1.73	0.15	all	0.25
(substrate=='12C-Con' & day=='14') | (substrate=='13C-Glu' & day == '14')	OTU.9616	2.94017262521433	0.00847276613472947	0.130766941643069	Bacteria	__Firmicutes	__Bacilli	__Bacillales	__Planococcaceae	NA	NA	NA	1.7	1.73	0.15	all	0.25
(substrate=='12C-Con' & day=='14') | (substrate=='13C-Glu' & day == '14')	OTU.8268	2.53854448697868	0.021014507953001	0.246356860954769	Bacteria	__Firmicutes	__Bacilli	__Bacillales	__Bacillaceae	__Bacillus	NA	NA	1.7	1.73	0.15	all	0.25
(substrate=='12C-Con' & day=='14') | (substrate=='13C-Glu' & day == '14')	OTU.1828	-0.507535026706505	0.884871969629836	1	Bacteria	__Firmicutes	__Bacilli	__Bacillales	__Bacillaceae	NA	NA	NA	1.7	1.73	0.15	all	0.25
(substrate=='12C-Con' & day=='14') | (substrate=='13C-Glu' & day == '14')	OTU.12232	0.706164947889455	0.271025438664009	0.950225176033209	Bacteria	__Firmicutes	__Bacilli	__Bacillales	__Bacillaceae	NA	NA	NA	1.7	1.73	0.15	all	0.25
(substrate=='12C-Con' & day=='14') | (substrate=='13C-Glu' & day == '14')	OTU.13192	3.62206052441186	5.60496639945958e-05	0.00235736026676927	Bacteria	__Firmicutes	__Bacilli	__Bacillales	__Bacillaceae	__Bacillus	__uncultured_bacterium	NA	1.7	1.73	0.15	all	0.25
(substrate=='12C-Con' & day=='14') | (substrate=='13C-Glu' & day == '14')	OTU.491	2.94463675227217	0.00153683288537936	0.0352234039029176	Bacteria	__Firmicutes	__Bacilli	__Bacillales	__Planococcaceae	__Incertae_Sedis	__uncultured_bacterium	NA	1.7	1.73	0.15	all	0.25
(substrate=='12C-Con' & day=='14') | (substrate=='13C-Glu' & day == '14')	OTU.2999	2.52429742064516	0.0286494292955346	0.299692619784656	Bacteria	__Firmicutes	__Bacilli	__Bacillales	__Planococcaceae	__Planomicrobium	__uncultured_bacterium	NA	1.7	1.73	0.15	all	0.25
(substrate=='12C-Con' & day=='14') | (substrate=='13C-Glu' & day == '14')	OTU.9166	1.8108127008177	0.187489261329662	0.889731801523837	Bacteria	__Firmicutes	__Bacilli	__Bacillales	__Bacillaceae	__Bacillus	NA	NA	1.7	1.73	0.15	all	0.25
(substrate=='12C-Con' & day=='14') | (substrate=='13C-Glu' & day == '14')	OTU.7966	1.05883869122655	0.388559929132084	0.950225176033209	Bacteria	__Firmicutes	__Bacilli	__Bacillales	__Bacillaceae	__Bacillus	NA	NA	1.7	1.73	0.15	all	0.25
(substrate=='12C-Con' & day=='14') | (substrate=='13C-Glu' & day == '14')	OTU.3397	1.870069615725	0.226362915545776	0.950225176033209	Bacteria	__Firmicutes	__Bacilli	__Bacillales	__Bacillaceae	__Bacillus	__uncultured_bacterium	NA	1.7	1.73	0.15	all	0.25
(substrate=='12C-Con' & day=='14') | (substrate=='13C-Glu' & day == '14')	OTU.83	1.97030204032275	0.000541977541602995	0.0156334032618642	Bacteria	__Firmicutes	__Bacilli	__Bacillales	__Bacillaceae	NA	NA	NA	1.7	1.73	0.15	all	0.25
